Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
15.3,0.012653289058278127,0.03881319500765771,0.139941495926032,-0.1550887091285094
15.4,0.007852117780700161,0.03875252108661729,0.11752979664741679,-0.13049328598317123
15.4,0.009581647631949896,0.038693411985643134,0.09308548056901106,-0.09466473819176391
15.5,0.007289465734228424,0.038632976200631275,0.11710715281017273,-0.11516347896326615
15.5,0.008580028255858501,0.038573692922956176,0.10585909905004642,-0.09986196978924251
15.6,0.0074213624186061896,0.038513926582590376,0.1250110860203972,-0.11666069176177421
15.6,0.0075206496182607975,0.03845451318759148,0.11481625881725288,-0.09822533341092363
15.7,0.0080635538644675,0.038395740381392825,0.13430322329500527,-0.11448947863081686
15.7,0.007030044696018363,0.03833660474882694,0.12642341425993206,-0.10705925866619179
15.8,0.00875705421783246,0.038278884675922345,0.1471832637376944,-0.12360450058267772
15.8,0.00672925299169893,0.03822014354062642,0.1316512425543396,-0.10867261815062935
15.9,0.009263374708458743,0.03816335847120234,0.15275577409650562,-0.12482762691284098
15.9,0.014674519792351173,0.038112190941471044,0.1740222495357549,-0.14116710358918413
16.0,0.00980026367679876,0.038056363019730075,0.16375567269005908,-0.12402180695630396
16.0,0.015796155156694535,0.038007112696345983,0.1863389731215175,-0.14058841188758517
16.1,0.007995514236833553,0.03795048935659396,0.15957165918359303,-0.10970823328759395
16.1,0.013745399533497541,0.03789925601214753,0.18250751082434655,-0.12553394327019007
16.2,0.005973880872694553,0.03784200282668722,0.1503865193881409,-0.0915239344490113
16.2,0.010647383782704275,0.03778818954784381,0.12085538377220101,-0.08968040548078024
16.3,0.005797416879047089,0.03773137952571457,0.14429481319628157,-0.10446200932375073
16.3,0.008971011486874177,0.03767674114279354,0.1349491577756369,-0.09773001714807833
16.4,0.0053109862122479425,0.03762023379215715,0.1597315478261274,-0.11299772726424373
16.4,0.009990806283400076,0.03756689266059881,0.18467027697841706,-0.12862638503500748
16.5,0.0060175258194416405,0.037511223760918415,0.17049897826674393,-0.11474415583975696
16.5,0.01243336062167885,0.037460598540821,0.19575278690116313,-0.1301575702915005
16.6,0.005023204498130574,0.03740498774379264,0.16933658865472584,-0.1073352440762308
16.6,0.009862613631779354,0.037352534547845956,0.1368347105414217,-0.07775176228195596
16.7,0.004173336124934655,0.03729710865894279,0.162550125622274,-0.09140075332669773
16.7,0.00806811857293033,0.03724384935777477,0.1448931158607608,-0.08269807108560095
16.8,0.004293069896752361,0.0371889596702466,0.1784754338455426,-0.09832894201878768
16.8,0.011046145386862171,0.03713846713338593,0.20566715564015278,-0.11296688026574747
16.9,0.005883150953626126,0.037084709368988604,0.18953395968350384,-0.09704364244645955
16.9,0.013878052672539873,0.037037503014717255,0.21699454502874274,-0.11138673832255416
